id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
46657864,Rental unit in Santiago · 1 bedroom · 1 bed · 2 shared baths,377122679,Diego,,Santiago,-33.44702,-70.63342,Private room,200000,7,0,,,1,0,0,
46174645,Rental unit in Las Condes · 1 bedroom · 3 beds · 1 bath,374070045,Lilian Angelica,,Las Condes,-33.41146,-70.5892,Entire home/apt,60000,3,0,,,1,83,0,
46189761,Bed and breakfast in Santiago · 1 bedroom · 1 bed · 1 private bath,311339792,Parque,,Santiago,-33.43348,-70.647,Private room,60000,1,0,,,9,147,0,
46673341,Loft in Las Condes · ★4.97 · 1 bedroom · 1 bed · 1 bath,21300025,Bárbara,,Las Condes,-33.41355,-70.57859,Entire home/apt,56000,3,31,2023-12-18,0.85,1,161,17,
46190071,Bed and breakfast in Santiago · 1 bedroom · 1 bed · 1 private bath,311339792,Parque,,Santiago,-33.43403,-70.64669,Private room,60000,1,0,,,9,147,0,
46190218,Bed and breakfast in Santiago · 1 bedroom · 1 bed · 1 private bath,311339792,Parque,,Santiago,-33.43342,-70.64859,Private room,60000,1,0,,,9,147,0,
46190309,Bed and breakfast in Santiago · 1 bedroom · 1 bed · 1 private bath,311339792,Parque,,Santiago,-33.43544,-70.64826,Private room,60000,1,0,,,9,147,0,
46193190,Boutique hotel in Recoleta · 1 bedroom · 1 bed · 1 private bath,311162175,Casona,,Recoleta,-33.43276,-70.64429,Private room,90000,1,0,,,5,365,0,
46693517,Condo in Santiago · ★4.75 · 1 bedroom · 1 bed · 1 bath,99716204,Cristian,,Santiago,-33.44387,-70.66316,Entire home/apt,,20,4,2021-06-30,0.11,1,0,0,
46711515,Condo in Las Condes · ★4.99 · 1 bedroom · 2 beds · 1 bath,143292553,Jessica,,Las Condes,-33.39929,-70.571,Entire home/apt,72286,2,98,2023-12-07,2.79,22,0,36,
46193384,Boutique hotel in Recoleta · 1 bedroom · 1 bed · 1 private bath,311162175,Casona,,Recoleta,-33.43347,-70.64285,Private room,65000,1,0,,,5,365,0,
46193666,Hostel in Providencia · ★4.20 · 1 bedroom · 1 bed · 1 private bath,312594237,Casona,,Providencia,-33.441,-70.63224,Private room,25000,1,5,2022-03-28,0.13,13,360,0,
46730717,Rental unit in La Cisterna · 1 bedroom · 1 bed · 1 shared bath,233900040,Jonathan,,La Cisterna,-33.51272,-70.66643,Private room,17990,3,2,2022-11-30,0.15,1,365,0,
46193774,Hostel in Providencia · 1 bedroom · 1 bed · 1 bath,312594237,Casona,,Santiago,-33.44121,-70.63434,Private room,25000,1,0,,,13,360,0,
47068002,Villa in Lo Barnechea · ★5.0 · 1 bedroom · 1 bed · 1 private bath,301871708,Sofia,,Lo Barnechea,-33.36222,-70.47117,Private room,77143,1,5,2023-10-27,0.37,2,365,3,
47074907,Rental unit in Lo Barnechea · ★4.86 · 3 bedrooms · 6 beds · 1 bath,37993402,Marta,,Lo Barnechea,-33.35056,-70.31045,Entire home/apt,120000,1,22,2023-11-19,0.61,2,88,2,
46743953,Rental unit in Santiago · 1 bedroom · 3 beds · 1 bath,137382269,Mauricio,,Santiago,-33.44237,-70.65838,Entire home/apt,48909,2,0,,,4,363,0,
46766979,Rental unit in Providencia · 1 bedroom · 1 bed · 1.5 baths,27234968,Consu,,Providencia,-33.43974,-70.62534,Private room,,3,0,,,1,0,0,
47086775,Rental unit in Santiago · ★4.29 · Studio · 1 bed · 1 bath,251501452,Carlos,,Santiago,-33.43537,-70.65444,Entire home/apt,34806,3,41,2023-12-16,1.12,2,364,18,
46767676,Condo in Providencia · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,28748355,"Susana,",,Providencia,-33.44017386528636,-70.62790953702978,Private room,21857,4,58,2023-12-17,2.69,1,0,44,
47087362,Rental unit in Providencia · 1 bedroom · 2 beds · 9 baths,134179857,Gonzalo,,Providencia,-33.42617,-70.60592,Entire home/apt,47857,4,1,2021-01-17,0.03,1,59,0,
46770294,Serviced apartment in Providencia · ★4.83 · 2 bedrooms · 1 bed · 1 bath,54511305,Joaquín,,Providencia,-33.42598342895508,-70.61177062988281,Entire home/apt,57214,2,28,2023-12-10,1.33,8,0,20,
47095205,Rental unit in Las Condes · ★4.80 · 1 bedroom · 1 bed · 1 bath,380591643,Arriendos Temporales,,Las Condes,-33.41533,-70.60141,Entire home/apt,65000,2,44,2023-11-18,1.23,4,156,10,
46778716,Condo in Santiago · ★4.98 · 1 bedroom · 1 bed · 1 bath,107596957,Sthephany,,Santiago,-33.44914,-70.64757,Entire home/apt,32639,1,104,2023-12-20,2.81,1,320,76,
47114543,Condo in Santiago · ★4.41 · 1 bedroom · 2 beds · 1 private bath,380456642,Tribeca,,Santiago,-33.44763475068276,-70.63556289548238,Private room,32637,1,88,2023-11-20,2.55,5,365,27,
46792172,Rental unit in Las Condes · ★4.81 · 2 bedrooms · 2 beds · 2 baths,99608755,Rodrigo,,Las Condes,-33.40043,-70.57161,Entire home/apt,90000,3,72,2023-12-16,2.04,1,343,21,
47139685,Hostel in Santiago · ★4.35 · 1 bedroom · 1 bed · 1 shared bath,100057359,Felipe,,Santiago,-33.43729,-70.66013,Private room,28128,1,71,2023-12-20,1.96,14,0,25,
46793588,Rental unit in Providencia · ★4.97 · 1 bedroom · 1 bed · 1 bath,161580882,Carmen,,Providencia,-33.43293,-70.6208,Entire home/apt,42926,6,35,2023-10-29,0.98,2,329,8,
46808442,Rental unit in Providencia · ★4.86 · 1 bedroom · 1 bed · 1 bath,364275284,Lucia,,Providencia,-33.43027,-70.61877,Entire home/apt,52429,1,235,2023-12-13,6.39,12,350,85,
47157078,Rental unit in Providencia · ★4.74 · 1 bedroom · 2 beds · 1 bath,226103176,German,,Providencia,-33.43486,-70.62762,Entire home/apt,53857,1,133,2023-12-11,3.73,6,362,40,
46836879,Rental unit in Santiago · ★4.88 · 2 bedrooms · 3 beds · 1 bath,378387985,Marcela,,Santiago,-33.43835,-70.64845,Entire home/apt,45000,3,34,2023-02-12,0.91,1,359,1,
47181399,Rental unit in Santiago · ★4.70 · 1 bedroom · 1 bed · 1 bath,217794197,Felipe,,Macul,-33.47792,-70.62192,Entire home/apt,31990,4,10,2023-04-04,0.28,3,29,1,
46865947,Rental unit in Las Condes · ★4.94 · 1 bedroom · 1 bed · 1 bath,373378927,María Lucrecia,,Las Condes,-33.41225,-70.57477,Private room,20000,1,148,2023-12-21,4.01,2,335,50,
47197402,Rental unit in Santiago · ★4.76 · Studio · 1 bed · 1 bath,115308928,Juan,,Santiago,-33.435981261097595,-70.63798598109712,Entire home/apt,35714,1,195,2023-11-11,5.72,2,0,44,
46875089,Rental unit in Santiago · ★4.33 · 1 bedroom · 1 bed · 1 bath,171006896,Felipe Ignacio,,Santiago,-33.44398,-70.63436,Entire home/apt,42000,4,3,2021-11-04,0.08,2,24,0,
46890692,Rental unit in Santiago · ★4.73 · 1 bedroom · 1 bed · 1 bath,184993297,America,,Santiago,-33.43822,-70.64558,Entire home/apt,36143,1,63,2023-12-14,1.70,16,365,31,
47199818,casa particular in Recoleta · ★4.75 · 1 bedroom · 2 beds · 1.5 baths,43265805,Jana,,Recoleta,-33.43282,-70.64369,Entire home/apt,38800,1,8,2022-08-13,0.38,2,0,0,
46903111,Rental unit in Santiago · Studio · 1 bed · 1 bath,176960732,Luis,,Santiago,-33.44928,-70.66437,Entire home/apt,,5,2,2021-03-10,0.05,1,0,0,
47216980,Rental unit in Santiago · ★4.71 · 1 bedroom · 1 bed · 1 bath,159485242,Cristóbal,,Estación Central,-33.4505,-70.69015,Entire home/apt,30000,4,45,2023-11-25,1.25,1,87,19,
46922458,Rental unit in Providencia · ★4.28 · 1 bedroom · 3 beds · 1 bath,172197278,Diego,,Providencia,-33.4215,-70.6104,Entire home/apt,63725,1,18,2023-12-15,0.53,51,173,5,Bromberg y Asociados Ltda. RUT 76053377-7
46922462,Rental unit in Providencia · ★4.68 · 2 bedrooms · 4 beds · 2 baths,172197278,Diego,,Providencia,-33.42333,-70.61132,Entire home/apt,89964,1,25,2023-08-26,0.68,51,11,3,Bromberg y Asociados Ltda. RUT 76053377-7
46922466,Rental unit in Providencia · ★4.14 · 1 bedroom · 1 bed · 1 bath,172197278,Diego,,Providencia,-33.42445,-70.61188,Entire home/apt,54978,1,7,2023-03-18,0.20,51,177,1,Bromberg y Asociados Ltda. RUT 76053377-7
46922479,Rental unit in Providencia · ★4.13 · 1 bedroom · 2 beds · 1 bath,172197278,Diego,,Providencia,-33.42373,-70.61098,Entire home/apt,54978,1,15,2023-02-26,0.40,51,160,1,Bromberg y Asociados Ltda. RUT 76053377-7
46923094,Rental unit in Santiago · ★4.79 · 1 bedroom · 1 bed · 1 bath,184993297,America,,Santiago,-33.43865,-70.64401,Entire home/apt,36286,1,235,2023-12-24,6.35,16,363,96,
47222214,Hostel in Santiago · ★4.32 · Studio · 1 bed · 1 shared bath,100057359,Felipe,,Santiago,-33.43651,-70.66185,Private room,26487,1,37,2023-11-20,1.03,14,355,15,
46937832,Rental unit in Santiago · ★4.72 · 2 bedrooms · 3 beds · 2 baths,184993297,America,,Santiago,-33.43661,-70.64322,Entire home/apt,37000,1,202,2023-12-24,5.49,16,0,84,
47247828,Rental unit in Las Condes · 2 bedrooms · 2 beds · 2.5 baths,264242,María Elena,,Las Condes,-33.41547,-70.59005,Entire home/apt,60000,2,2,2021-07-01,0.06,2,300,0,
46946560,Rental unit in Providencia · ★5.0 · 2 bedrooms · 3 beds · 1 bath,309717868,Barbara,,Providencia,-33.44536,-70.63007,Entire home/apt,55000,3,23,2023-12-02,0.63,1,18,8,
47255166,Rental unit in Santiago · ★New · 1 bedroom · 1 bath,44424761,Familia Cifuentes Kruuse,,Santiago,-33.45207,-70.64021,Entire home/apt,29000,2,0,,,3,265,0,
47275337,Guest suite in Las Condes · ★5.0 · 1 bedroom · 1 bed · 1 bath,101544215,María Teresa,,Las Condes,-33.40449,-70.51712,Entire home/apt,66714,3,10,2023-11-18,0.46,2,340,6,
47286812,Condo in Santiago · 2 bedrooms · 2 beds · 1 bath,83857925,Mateja,,Santiago,-33.43753,-70.64127,Entire home/apt,,1,0,,,1,0,0,
46964981,Rental unit in Las Condes · ★5.0 · 1 bedroom · 2 beds · 1 bath,195191434,Ivo,,Las Condes,-33.40573,-70.55794,Entire home/apt,25000,30,6,2023-12-01,0.17,1,17,3,
47327922,Rental unit in Las Condes · ★4.54 · 1 bedroom · 1 bed · 1 bath,380591643,Arriendos Temporales,,Las Condes,-33.41711,-70.60121,Entire home/apt,65000,2,37,2023-12-06,1.15,4,358,4,
47331535,Loft in Las Condes · ★4.43 · 1 bedroom · 1 bed · 1.5 baths,100792470,Bernardo,,Las Condes,-33.41263,-70.59516,Entire home/apt,43000,2,7,2021-05-24,0.19,1,35,0,
46981529,Rental unit in Providencia · ★4.75 · 2 bedrooms · 3 beds · 2 baths,11161838,Jaime,,Providencia,-33.43195,-70.60048,Entire home/apt,100000,3,32,2022-11-26,0.88,1,53,0,
46993081,Rental unit in Santiago · ★4.87 · 2 bedrooms · 3 beds · 2 baths,160004378,Alvaro,,Santiago,-33.44361,-70.66023,Entire home/apt,50714,3,52,2023-11-20,1.86,5,357,20,
47334134,Hotel in Santiago · ★4.52 · 1 bedroom · 1 bed · 1 shared bath,382183291,Gloria Patricia,,Providencia,-33.44591,-70.63265,Private room,48000,1,62,2023-11-26,2.36,4,365,9,
47004229,Condo in Lo Barnechea · 3 bedrooms · 3 beds · 4.5 baths,96452312,Fernando,,Lo Barnechea,-33.31795,-70.56478,Entire home/apt,237143,4,0,,,1,103,0,
47369659,Rental unit in Las Condes · ★4.31 · 2 bedrooms · 4 beds · 1 bath,10177065,Nicolas,,Las Condes,-33.41653823852539,-70.60269927978516,Entire home/apt,45466,1,88,2023-12-10,2.44,31,329,24,
47374655,Guest suite in Pudahuel · 1 bedroom · 1 bed · 1 private bath,163027709,Suzie,,Pudahuel,-33.45927,-70.82059,Private room,79995,1,0,,,3,89,0,
47418774,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,376759777,Maricela,,Santiago,-33.43342,-70.65776,Entire home/apt,45000,3,0,,,2,365,0,
47420112,Rental unit in Providencia · 1 bedroom · 1 bed · 1 shared bath,310977307,Claudio,,Providencia,-33.42963,-70.61204,Private room,35000,1,0,,,1,180,0,
47004399,Rental unit in Las Condes · ★4.77 · 1 bedroom · 2 beds · 1 bath,316133911,Rosmary,,Las Condes,-33.41512,-70.60255,Entire home/apt,50714,1,109,2023-12-19,2.96,2,273,53,
47044105,Rental unit in Las Condes · ★4.50 · 4 bedrooms · 9 beds · 3.5 baths,127418348,Sonia,,La Reina,-33.43145,-70.58067,Entire home/apt,133869,90,4,2021-10-07,0.11,1,362,0,
47428602,Townhouse in Las Condes · ★4.90 · 1 bedroom · 1 bed · 1 bath,382876577,María Del Rosario,,Las Condes,-33.40953826904297,-70.53951263427734,Entire home/apt,35000,3,20,2023-08-23,0.57,1,81,11,
47967100,Rental unit in Ñuñoa · ★5.0 · 1 bedroom · 2 beds · 1 bath,300991516,Ines,,Ñuñoa,-33.45256,-70.62779,Entire home/apt,40000,3,36,2023-11-24,1.04,1,350,17,
47429865,Boutique hotel in Recoleta · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,311162175,Casona,,Recoleta,-33.43195,-70.64304,Private room,55000,1,3,2021-01-14,0.08,5,365,0,
47975869,Rental unit in Ñuñoa · ★4.67 · 1 bedroom · 1 bed · 1 bath,184200705,Evelyn,,Ñuñoa,-33.45036,-70.62968,Entire home/apt,29429,6,30,2023-12-11,0.90,2,364,9,
47453234,Rental unit in Providencia · ★4.60 · 1 bedroom · 1 bed · 1 bath,43952877,Gers,,Providencia,-33.43196,-70.61888,Entire home/apt,26143,2,185,2023-12-07,5.13,8,0,42,
47471306,Rental unit in Vitacura · ★5.0 · 1 bedroom · 1 bed · 1 bath,6415601,Lorena,,Vitacura,-33.39694,-70.58972,Entire home/apt,37000,15,5,2021-03-29,0.14,1,293,0,
47975942,Rental unit in Santiago · ★4.90 · 1 bedroom · 1 bed · 1 private bath,93053200,Luis Eduardo,,Santiago,-33.44943,-70.63429,Private room,25000,1,49,2023-12-11,2.21,1,83,25,
47473955,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,169468085,Paz,,Santiago,-33.4505,-70.65556,Entire home/apt,31561,2,1,2023-10-15,0.41,1,169,1,
47990110,Rental unit in Las Condes · ★4.32 · 1 bedroom · 2 beds · 1 bath,10177065,Nicolas,,Las Condes,-33.41675567626953,-70.60273742675781,Entire home/apt,46010,1,41,2023-11-26,1.18,31,357,12,
47990319,Rental unit in Providencia · ★4.81 · 1 bedroom · 1 bed · 1 bath,277646336,Anahi,,Las Condes,-33.4287,-70.58618,Entire home/apt,57143,8,16,2023-11-16,0.67,3,353,9,
47990330,Rental unit in Las Condes · ★4.64 · 1 bedroom · 2 beds · 1 bath,10177065,Nicolas,,Las Condes,-33.41675567626953,-70.60273742675781,Entire home/apt,40459,1,61,2023-12-08,1.75,31,348,16,
47477844,Home in Santiago · ★4.89 · 1 bedroom · 1 bed · 1 private bath,383236718,Cristina,,Santiago,-33.44532,-70.67776,Private room,18000,2,27,2023-12-03,1.25,3,62,22,
47990472,Rental unit in Las Condes · ★4.41 · 1 bedroom · 1 bed · 1 bath,10177065,Nicolas,,Las Condes,-33.41675567626953,-70.60273742675781,Entire home/apt,42091,1,64,2023-11-18,1.88,31,349,24,
47490809,Rental unit in Ñuñoa · ★4.88 · 1 bedroom · 1 bed · 1 bath,230964592,Alejandro,,Ñuñoa,-33.44746,-70.59805,Entire home/apt,57857,2,39,2023-12-02,1.24,1,0,11,
47998153,Rental unit in Recoleta · ★4.43 · 3 bedrooms · 5 beds · 2 baths,57601548,Claudio,,Recoleta,-33.43235,-70.63782,Entire home/apt,,3,7,2022-04-14,0.22,2,0,0,
48014682,Home in Santiago · ★4.88 · 1 bedroom · 1 bed · 1 private bath,385781915,Fozia,,Santiago,-33.45514,-70.66114,Private room,11158,4,17,2023-12-21,0.49,1,311,4,
47516613,Rental unit in Las Condes · 1 bedroom · 1 bed · 1 private bath,60789125,Francisca,,Las Condes,-33.41775,-70.56225,Private room,62278,7,0,,,1,173,0,
48017751,Rental unit in Las Condes · ★4.96 · 1 bedroom · 1 bed · 1 bath,61531829,Francisco,,Las Condes,-33.40342,-70.55551,Entire home/apt,59000,3,23,2023-11-30,0.67,1,173,4,
47533605,Serviced apartment in Santiago · ★4.96 · 1 bedroom · 1 bed · 1 bath,383655061,Maritza,,Santiago,-33.44539,-70.64465,Entire home/apt,41143,1,90,2023-12-27,2.53,2,345,32,
48027057,Bed and breakfast in Santiago · ★3.71 · 1 bedroom · 1 bed · 1 shared bath,110648042,Ricardo,,Santiago,-33.43822,-70.66153,Private room,25676,1,7,2023-07-30,0.20,6,170,4,
48029070,Bed and breakfast in Santiago · ★4.35 · 1 bedroom · 1 bed · 1 private bath,110648042,Ricardo,,Santiago,-33.43697,-70.66182,Private room,24933,1,23,2023-12-22,0.84,6,168,20,
48031410,Rental unit in Santiago · ★4.64 · 2 bedrooms · 2 beds · 2 baths,387193122,Nicole,,Estación Central,-33.45548,-70.70146,Entire home/apt,30000,2,22,2022-01-19,0.63,1,84,0,
47544393,Rental unit in Santiago · 1 bedroom · 3 beds · 1 bath,188033623,Jaime,,Santiago,-33.43692,-70.6454,Entire home/apt,42857,2,0,,,3,364,0,
48038785,Rental unit in Providencia · ★4.86 · 2 bedrooms · 3 beds · 2 baths,7538505,Maria,,Providencia,-33.42879,-70.59981,Entire home/apt,80714,14,7,2023-11-27,0.32,1,0,5,
48040910,Bed and breakfast in Santiago · ★4.38 · 1 bedroom · 1 bed · 1 shared bath,110648042,Ricardo,,Santiago,-33.43803,-70.66167,Private room,14936,1,55,2023-12-21,1.57,6,172,38,
47546334,Rental unit in Santiago · ★4.83 · 1 bedroom · 1 bed · 1 bath,105465561,Mirza,,Santiago,-33.44935,-70.64705,Entire home/apt,24143,20,6,2023-07-23,0.21,10,324,5,
47550517,Rental unit in Ñuñoa · 1 bedroom · 1 bed · 1 bath,60679041,Jorge Eduardo,,Ñuñoa,-33.44954,-70.62446,Entire home/apt,97888,3,2,2022-02-15,0.06,1,178,0,
48064232,Condo in Ñuñoa · ★5.0 · Studio · 1 bed · 1 bath,85363606,Javiera,,Ñuñoa,-33.450049792399255,-70.62998397817296,Entire home/apt,35571,2,15,2023-12-13,6.08,1,157,15,
48079798,Home in Las Condes · 1 bedroom · 1 bed · 2 baths,387669602,Maria Jesus,,Las Condes,-33.42834,-70.54606,Private room,30000,1,0,,,1,0,0,
47553913,Home in Santiago · 1 bedroom · 1 bed · 2 shared baths,383185590,Leri,,Santiago,-33.43963,-70.67303,Private room,180000,31,0,,,1,0,0,
47562673,Rental unit in Ñuñoa · ★5.0 · 1 bedroom · 2 beds · 1 bath,383781764,Nany,,Ñuñoa,-33.45341,-70.62194,Entire home/apt,50714,2,22,2023-12-22,2.96,1,348,22,
48081539,Guest suite in Lo Barnechea · 1 bedroom · 1 bed · 1 private bath,219922786,Juan Pablo,,Lo Barnechea,-33.36251,-70.47413,Private room,,3,2,2021-03-26,0.06,1,0,0,
48091391,Bed and breakfast in Santiago · ★4.17 · 1 bedroom · 1 bed · 1 private bath,110648042,Ricardo,,Santiago,-33.43848,-70.66093,Private room,26776,1,12,2023-12-15,0.41,6,171,4,
48092360,Home in Santiago · ★4.56 · 1 bedroom · 1 bed · 1 shared bath,110648042,Ricardo,,Santiago,-33.43795,-70.66244,Private room,14990,1,9,2023-09-21,0.26,6,161,5,
47575540,Rental unit in Santiago · ★4.73 · 1 bedroom · 2 beds · 1 bath,40787714,Christianne,,Santiago,-33.44776,-70.64893,Entire home/apt,24000,7,11,2023-11-30,0.41,2,153,5,
47580156,Rental unit in Santiago · ★4.58 · 1 bedroom · 1 bed · 1 bath,234078853,Bárbara,,Santiago,-33.44647,-70.63693,Entire home/apt,28571,2,12,2023-12-07,1.55,1,353,12,
48094499,Rental unit in Santiago · ★4.90 · 1 bedroom · 1 bed · 1 bath,85305915,Martín,,Santiago,-33.43806,-70.6428,Entire home/apt,70000,4,51,2023-12-01,1.53,2,312,28,
47583182,Serviced apartment in Las Condes · ★4.73 · 1 bedroom · 1 bed · 1 bath,172342759,Felipe,,Las Condes,-33.40678,-70.55556,Entire home/apt,49376,2,70,2023-09-22,2.96,1,345,42,
48096138,Rental unit in Las Condes · 1 bedroom · 1 bed · 1.5 shared baths,387838789,Timoteo,,Las Condes,-33.40515,-70.55128,Private room,250000,30,0,,,1,89,0,
47586798,Serviced apartment in Providencia · ★4.51 · 1 bedroom · 1 bed · 1 bath,368478887,Matias,,Providencia,-33.42974,-70.61898,Entire home/apt,40000,2,43,2022-01-20,1.21,3,262,0,
47595614,Rental unit in Santiago · ★4.68 · 1 bedroom · 1 bed · 1 bath,384235245,Roberto Vera,,Santiago,-33.43831,-70.6455,Entire home/apt,45735,2,60,2023-12-02,1.69,1,365,24,
48103958,Rental unit in Las Condes · ★4.52 · 1 bedroom · 1 bed · 2 baths,242557892,Juanjo,,Las Condes,-33.40318,-70.56776,Private room,27429,1,82,2023-12-23,3.83,1,0,56,
48104390,Rental unit in Santiago · ★5.0 · 1 bedroom · 1 bath,9492657,Galina,,Santiago,-33.4503,-70.6336,Entire home/apt,35000,7,4,2023-07-21,0.22,2,156,2,
47596759,Farm stay in Lo Barnechea · ★5.0 · 3 bedrooms · 4 beds · 2 baths,266938213,Javier,,Lo Barnechea,-33.37174,-70.44379,Entire home/apt,228571,4,4,2023-01-02,0.11,1,353,1,2359100
48105126,Rental unit in Santiago · ★4.69 · 2 bedrooms · 3 beds · 2 baths,276958403,Eduardo,,Santiago,-33.4495,-70.64458,Entire home/apt,27666,4,39,2023-12-23,1.21,1,75,22,
47711395,Rental unit in La Reina · ★4.68 · 1 bedroom · 2 beds · 1 bath,145237978,Claudio,,La Reina,-33.45191,-70.56265,Entire home/apt,26774,2,31,2023-03-25,0.87,2,355,5,
48106136,Rental unit in Santiago · ★4.92 · 2 bedrooms · 3 beds · 1.5 baths,150846914,Robert,,Santiago,-33.4347,-70.64757,Entire home/apt,25500,2,50,2022-02-27,1.45,1,47,0,
47711933,Rental unit in Las Condes · ★4.63 · 2 bedrooms · 2 beds · 2 baths,109706134,Carla,,Las Condes,-33.41485,-70.59386,Entire home/apt,91714,4,16,2022-12-11,0.46,2,120,0,
47721690,Rental unit in Santiago · ★4.65 · Studio · 1 bed · 1 bath,383907229,Celenny,,Santiago,-33.4375,-70.64582,Entire home/apt,28143,2,82,2023-12-17,2.29,1,327,43,
48110196,Condo in Santiago · 1 bedroom · 1 bed · 1 bath,41572375,Patricio,,Santiago,-33.44496,-70.64151,Entire home/apt,35570,5,0,,,1,360,0,
47733802,Rental unit in Providencia · ★4.73 · Studio · 1 bed · 1 shared bath,168340013,Rodrigo,,Providencia,-33.42561,-70.59852,Private room,11286,1,14,2023-11-25,4.57,1,0,14,
47736168,Rental unit in Ñuñoa · ★4.98 · 1 bedroom · 1 bed · 1 bath,359243476,Andrea,,Ñuñoa,-33.45438,-70.58679,Entire home/apt,52429,2,59,2023-08-31,1.73,1,239,5,
48111467,Rental unit in Providencia · ★4.89 · 1 bedroom · 2 beds · 1 bath,101682273,Claudia,,Providencia,-33.43416,-70.63473,Entire home/apt,65000,2,9,2023-07-09,0.27,1,356,4,
48123026,Rental unit in Santiago · ★4.85 · 1 bedroom · 1 bed · 1 bath,48761671,Cristian,,Santiago,-33.45287,-70.6562,Entire home/apt,18143,15,40,2023-12-10,1.19,3,276,19,
48144640,Serviced apartment in Las Condes · ★4.50 · Studio · 1 bed · 1 bath,144127724,Zip Housing,,Las Condes,-33.41866,-70.59863,Entire home/apt,104293,1,4,2023-08-25,0.13,12,362,1,
